x,y,z,C,R,G,B
11.44,-3.57,3.66,25,211.8,235.1,17.0
11.45,-3.10,3.49,25,211.8,235.1,17.0
11.55,-2.67,3.36,25,211.8,235.1,17.0
11.58,-2.22,3.22,25,211.8,235.1,17.0
11.44,-3.57,3.16,25,211.8,235.1,17.0
11.47,-3.11,3.01,25,211.8,235.1,17.0
11.48,-2.66,2.86,25,211.8,235.1,17.0
11.52,-2.22,2.73,25,211.8,235.1,17.0
11.38,-3.55,2.67,25,211.8,235.1,17.0
11.43,-3.10,2.53,25,211.8,235.1,17.0
11.46,-2.66,2.40,25,211.8,235.1,17.0
11.44,-2.22,2.26,25,211.8,235.1,17.0
11.40,-3.55,2.22,25,211.8,235.1,17.0
11.43,-3.10,2.08,25,211.8,235.1,17.0
11.45,-2.66,1.95,25,211.8,235.1,17.0
11.48,-3.58,1.78,25,211.8,235.1,17.0
11.47,-3.12,1.64,25,211.8,235.1,17.0
11.50,-2.68,1.51,25,211.8,235.1,17.0
11.40,-3.55,1.32,25,211.8,235.1,17.0
11.44,-3.11,1.19,25,211.8,235.1,17.0
11.41,-3.11,0.76,25,211.8,235.1,17.0
11.43,-3.61,3.66,25,211.8,235.1,17.0
11.45,-3.14,3.49,25,211.8,235.1,17.0
11.54,-2.70,3.36,25,211.8,235.1,17.0
11.56,-2.25,3.21,25,211.8,235.1,17.0
11.42,-3.60,3.16,25,211.8,235.1,17.0
11.47,-3.15,3.01,25,211.8,235.1,17.0
11.47,-2.70,2.86,25,211.8,235.1,17.0
11.51,-2.26,2.73,25,211.8,235.1,17.0
11.39,-3.59,2.68,25,211.8,235.1,17.0
11.43,-3.14,2.53,25,211.8,235.1,17.0
11.46,-2.70,2.40,25,211.8,235.1,17.0
11.43,-2.25,2.26,25,211.8,235.1,17.0
11.39,-3.59,2.22,25,211.8,235.1,17.0
11.43,-3.14,2.08,25,211.8,235.1,17.0
11.46,-2.70,1.95,25,211.8,235.1,17.0
11.48,-3.62,1.78,25,211.8,235.1,17.0
11.47,-3.16,1.64,25,211.8,235.1,17.0
11.50,-2.72,1.51,25,211.8,235.1,17.0
11.40,-3.59,1.32,25,211.8,235.1,17.0
11.44,-3.15,1.19,25,211.8,235.1,17.0
11.40,-3.14,0.76,25,211.8,235.1,17.0
11.42,-3.64,3.66,25,211.8,235.1,17.0
11.46,-3.19,3.50,25,211.8,235.1,17.0
11.50,-2.73,3.35,25,211.8,235.1,17.0
11.55,-2.29,3.21,25,211.8,235.1,17.0
11.44,-3.64,3.17,25,211.8,235.1,17.0
11.45,-3.18,3.01,25,211.8,235.1,17.0
11.46,-2.73,2.86,25,211.8,235.1,17.0
11.50,-2.29,2.73,25,211.8,235.1,17.0
11.40,-3.63,2.68,25,211.8,235.1,17.0
11.43,-3.18,2.54,25,211.8,235.1,17.0
11.45,-2.73,2.40,25,211.8,235.1,17.0
11.47,-2.29,2.27,25,211.8,235.1,17.0
11.40,-3.63,2.22,25,211.8,235.1,17.0
11.42,-3.18,2.08,25,211.8,235.1,17.0
11.45,-2.74,1.95,25,211.8,235.1,17.0
11.47,-3.65,1.78,25,211.8,235.1,17.0
11.47,-3.19,1.64,25,211.8,235.1,17.0
11.49,-2.75,1.51,25,211.8,235.1,17.0
11.39,-3.63,1.32,25,211.8,235.1,17.0
11.44,-3.19,1.19,25,211.8,235.1,17.0
11.40,-3.18,0.76,25,211.8,235.1,17.0
11.41,-3.68,3.66,25,211.8,235.1,17.0
11.47,-3.22,3.50,25,211.8,235.1,17.0
11.48,-2.76,3.34,25,211.8,235.1,17.0
11.55,-2.33,3.21,25,211.8,235.1,17.0
11.43,-3.68,3.17,25,211.8,235.1,17.0
11.48,-3.23,3.02,25,211.8,235.1,17.0
11.45,-2.77,2.86,25,211.8,235.1,17.0
11.51,-2.33,2.73,25,211.8,235.1,17.0
11.41,-3.67,2.69,25,211.8,235.1,17.0
11.42,-3.21,2.54,25,211.8,235.1,17.0
11.43,-2.77,2.39,25,211.8,235.1,17.0
11.46,-2.33,2.27,25,211.8,235.1,17.0
11.41,-3.67,2.22,25,211.8,235.1,17.0
11.42,-3.22,2.08,25,211.8,235.1,17.0
11.45,-2.77,1.95,25,211.8,235.1,17.0
11.46,-3.69,1.78,25,211.8,235.1,17.0
11.47,-3.23,1.64,25,211.8,235.1,17.0
11.49,-2.79,1.52,25,211.8,235.1,17.0
11.41,-3.67,1.33,25,211.8,235.1,17.0
11.45,-3.23,1.20,25,211.8,235.1,17.0
11.39,-3.22,0.76,25,211.8,235.1,17.0
11.39,-3.71,3.66,25,211.8,235.1,17.0
11.47,-3.26,3.50,25,211.8,235.1,17.0
11.45,-2.79,3.34,25,211.8,235.1,17.0
11.57,-2.37,3.22,25,211.8,235.1,17.0
11.43,-3.72,3.17,25,211.8,235.1,17.0
11.45,-3.26,3.01,25,211.8,235.1,17.0
11.45,-2.80,2.86,25,211.8,235.1,17.0
11.48,-2.36,2.73,25,211.8,235.1,17.0
11.44,-3.72,2.70,25,211.8,235.1,17.0
11.41,-3.25,2.54,25,211.8,235.1,17.0
11.44,-2.80,2.40,25,211.8,235.1,17.0
11.44,-2.36,2.26,25,211.8,235.1,17.0
11.42,-3.71,2.23,25,211.8,235.1,17.0
11.43,-3.25,2.09,25,211.8,235.1,17.0
11.45,-2.81,1.95,25,211.8,235.1,17.0
11.45,-3.72,1.78,25,211.8,235.1,17.0
11.47,-3.27,1.64,25,211.8,235.1,17.0
11.49,-2.83,1.52,25,211.8,235.1,17.0
11.41,-3.71,1.33,25,211.8,235.1,17.0
11.45,-3.27,1.20,25,211.8,235.1,17.0
11.43,-2.82,1.07,25,211.8,235.1,17.0
11.38,-3.25,0.76,25,211.8,235.1,17.0
11.41,-2.82,0.64,25,211.8,235.1,17.0
11.40,-3.75,3.67,25,211.8,235.1,17.0
11.47,-3.30,3.51,25,211.8,235.1,17.0
11.44,-2.83,3.34,25,211.8,235.1,17.0
11.58,-2.41,3.23,25,211.8,235.1,17.0
11.41,-3.75,3.17,25,211.8,235.1,17.0
11.43,-3.29,3.01,25,211.8,235.1,17.0
11.45,-2.84,2.86,25,211.8,235.1,17.0
11.48,-2.40,2.73,25,211.8,235.1,17.0
11.44,-3.76,2.70,25,211.8,235.1,17.0
11.40,-3.28,2.54,25,211.8,235.1,17.0
11.45,-2.84,2.40,25,211.8,235.1,17.0
11.43,-2.40,2.26,25,211.8,235.1,17.0
11.43,-3.76,2.23,25,211.8,235.1,17.0
11.43,-3.29,2.09,25,211.8,235.1,17.0
11.44,-2.85,1.95,25,211.8,235.1,17.0
11.45,-3.76,1.78,25,211.8,235.1,17.0
11.46,-3.31,1.64,25,211.8,235.1,17.0
11.47,-2.86,1.51,25,211.8,235.1,17.0
11.42,-3.75,1.33,25,211.8,235.1,17.0
11.46,-3.31,1.20,25,211.8,235.1,17.0
11.49,-2.87,1.08,25,211.8,235.1,17.0
11.39,-2.85,0.64,25,211.8,235.1,17.0
11.42,-3.80,3.68,25,211.8,235.1,17.0
11.47,-3.34,3.51,25,211.8,235.1,17.0
11.44,-2.86,3.34,25,211.8,235.1,17.0
11.57,-2.44,3.23,25,211.8,235.1,17.0
11.42,-3.79,3.17,25,211.8,235.1,17.0
11.43,-3.33,3.01,25,211.8,235.1,17.0
11.46,-2.88,2.87,25,211.8,235.1,17.0
11.48,-2.44,2.73,25,211.8,235.1,17.0
11.44,-3.80,2.70,25,211.8,235.1,17.0
11.40,-3.32,2.54,25,211.8,235.1,17.0
11.45,-2.88,2.40,25,211.8,235.1,17.0
11.44,-2.44,2.27,25,211.8,235.1,17.0
11.43,-3.79,2.23,25,211.8,235.1,17.0
11.43,-3.33,2.09,25,211.8,235.1,17.0
11.44,-2.88,1.95,25,211.8,235.1,17.0
11.45,-3.80,1.78,25,211.8,235.1,17.0
11.47,-3.35,1.65,25,211.8,235.1,17.0
11.48,-2.90,1.52,25,211.8,235.1,17.0
11.42,-3.79,1.33,25,211.8,235.1,17.0
11.45,-3.35,1.20,25,211.8,235.1,17.0
11.49,-2.91,1.08,25,211.8,235.1,17.0
11.40,-2.89,0.64,25,211.8,235.1,17.0
11.39,-3.83,3.67,25,211.8,235.1,17.0
11.47,-3.38,3.51,25,211.8,235.1,17.0
11.44,-2.90,3.34,25,211.8,235.1,17.0
11.58,-2.48,3.23,25,211.8,235.1,17.0
11.42,-3.83,3.18,25,211.8,235.1,17.0
11.44,-3.37,3.02,25,211.8,235.1,17.0
11.46,-2.92,2.87,25,211.8,235.1,17.0
11.48,-2.47,2.73,25,211.8,235.1,17.0
11.44,-3.84,2.70,25,211.8,235.1,17.0
11.40,-3.36,2.54,25,211.8,235.1,17.0
11.45,-2.92,2.41,25,211.8,235.1,17.0
11.45,-2.47,2.27,25,211.8,235.1,17.0
11.42,-3.83,2.24,25,211.8,235.1,17.0
11.42,-3.37,2.09,25,211.8,235.1,17.0
11.44,-2.92,1.96,25,211.8,235.1,17.0
11.44,-3.84,1.78,25,211.8,235.1,17.0
11.46,-3.38,1.65,25,211.8,235.1,17.0
11.48,-2.94,1.52,25,211.8,235.1,17.0
11.41,-3.83,1.33,25,211.8,235.1,17.0
11.45,-3.38,1.20,25,211.8,235.1,17.0
11.49,-2.94,1.08,25,211.8,235.1,17.0
11.42,-2.93,0.64,25,211.8,235.1,17.0
11.40,-2.93,-0.21,25,211.8,235.1,17.0
11.41,-3.87,3.68,25,211.8,235.1,17.0
11.48,-3.42,3.52,25,211.8,235.1,17.0
11.43,-2.94,3.34,25,211.8,235.1,17.0
11.57,-2.52,3.23,25,211.8,235.1,17.0
11.42,-3.87,3.18,25,211.8,235.1,17.0
11.42,-3.40,3.02,25,211.8,235.1,17.0
11.45,-2.95,2.87,25,211.8,235.1,17.0
11.48,-2.51,2.73,25,211.8,235.1,17.0
11.44,-3.87,2.71,25,211.8,235.1,17.0
11.42,-3.40,2.55,25,211.8,235.1,17.0
11.45,-2.96,2.41,25,211.8,235.1,17.0
11.46,-2.51,2.27,25,211.8,235.1,17.0
11.41,-3.87,2.24,25,211.8,235.1,17.0
11.41,-3.40,2.09,25,211.8,235.1,17.0
11.44,-2.96,1.96,25,211.8,235.1,17.0
11.44,-3.88,1.78,25,211.8,235.1,17.0
11.47,-3.42,1.65,25,211.8,235.1,17.0
11.47,-2.97,1.52,25,211.8,235.1,17.0
11.40,-3.86,1.33,25,211.8,235.1,17.0
11.46,-3.43,1.20,25,211.8,235.1,17.0
11.49,-2.98,1.08,25,211.8,235.1,17.0
11.42,-2.97,0.65,25,211.8,235.1,17.0
11.40,-3.91,3.68,25,211.8,235.1,17.0
11.47,-3.45,3.52,25,211.8,235.1,17.0
11.47,-2.98,3.35,25,211.8,235.1,17.0
11.57,-2.55,3.23,25,211.8,235.1,17.0
11.41,-3.91,3.18,25,211.8,235.1,17.0
11.43,-3.44,3.02,25,211.8,235.1,17.0
11.48,-3.00,2.88,25,211.8,235.1,17.0
11.47,-2.54,2.73,25,211.8,235.1,17.0
11.45,-3.92,2.71,25,211.8,235.1,17.0
11.43,-3.44,2.55,25,211.8,235.1,17.0
11.47,-3.00,2.41,25,211.8,235.1,17.0
11.46,-2.55,2.28,25,211.8,235.1,17.0
11.41,-3.91,2.24,25,211.8,235.1,17.0
11.41,-3.44,2.09,25,211.8,235.1,17.0
11.44,-2.99,1.96,25,211.8,235.1,17.0
11.48,-2.56,1.84,25,211.8,235.1,17.0
11.44,-3.91,1.79,25,211.8,235.1,17.0
11.46,-3.46,1.65,25,211.8,235.1,17.0
11.46,-3.01,1.52,25,211.8,235.1,17.0
11.39,-3.90,1.33,25,211.8,235.1,17.0
11.44,-3.46,1.20,25,211.8,235.1,17.0
11.48,-3.02,1.08,25,211.8,235.1,17.0
11.56,-3.96,0.90,25,211.8,235.1,17.0
11.43,-3.01,0.65,25,211.8,235.1,17.0
11.40,-3.95,3.69,25,211.8,235.1,17.0
11.44,-3.48,3.51,25,211.8,235.1,17.0
11.46,-3.02,3.35,25,211.8,235.1,17.0
11.57,-2.59,3.24,25,211.8,235.1,17.0
11.40,-3.94,3.18,25,211.8,235.1,17.0
11.41,-3.48,3.02,25,211.8,235.1,17.0
11.46,-3.03,2.88,25,211.8,235.1,17.0
11.47,-2.58,2.73,25,211.8,235.1,17.0
11.45,-3.96,2.72,25,211.8,235.1,17.0
11.43,-3.48,2.55,25,211.8,235.1,17.0
11.45,-3.03,2.41,25,211.8,235.1,17.0
11.46,-2.59,2.28,25,211.8,235.1,17.0
11.41,-3.94,2.24,25,211.8,235.1,17.0
11.43,-3.48,2.10,25,211.8,235.1,17.0
11.43,-3.03,1.96,25,211.8,235.1,17.0
11.48,-2.60,1.84,25,211.8,235.1,17.0
11.43,-3.95,1.79,25,211.8,235.1,17.0
11.45,-3.50,1.65,25,211.8,235.1,17.0
11.46,-3.04,1.52,25,211.8,235.1,17.0
11.34,-3.92,1.33,25,211.8,235.1,17.0
11.45,-3.50,1.20,25,211.8,235.1,17.0
11.47,-3.05,1.08,25,211.8,235.1,17.0
11.43,-3.04,0.65,25,211.8,235.1,17.0
11.39,-3.98,3.69,25,211.8,235.1,17.0
11.43,-3.52,3.52,25,211.8,235.1,17.0
11.46,-3.06,3.36,25,211.8,235.1,17.0
11.58,-2.63,3.24,25,211.8,235.1,17.0
11.40,-3.98,3.19,25,211.8,235.1,17.0
11.41,-3.51,3.02,25,211.8,235.1,17.0
11.46,-3.07,2.88,25,211.8,235.1,17.0
11.47,-2.62,2.73,25,211.8,235.1,17.0
11.44,-3.99,2.72,25,211.8,235.1,17.0
11.44,-3.53,2.56,25,211.8,235.1,17.0
11.47,-3.07,2.42,25,211.8,235.1,17.0
11.46,-2.62,2.28,25,211.8,235.1,17.0
11.41,-3.98,2.24,25,211.8,235.1,17.0
11.43,-3.52,2.10,25,211.8,235.1,17.0
11.43,-3.07,1.96,25,211.8,235.1,17.0
11.48,-2.64,1.84,25,211.8,235.1,17.0
11.43,-3.99,1.79,25,211.8,235.1,17.0
11.44,-3.53,1.65,25,211.8,235.1,17.0
11.45,-3.08,1.52,25,211.8,235.1,17.0
11.43,-2.63,1.39,25,211.8,235.1,17.0
11.43,-3.53,1.20,25,211.8,235.1,17.0
11.46,-3.09,1.08,25,211.8,235.1,17.0
11.43,-3.08,0.65,25,211.8,235.1,17.0
11.39,-4.02,3.69,25,211.8,235.1,17.0
11.44,-3.56,3.52,25,211.8,235.1,17.0
11.47,-3.10,3.37,25,211.8,235.1,17.0
11.58,-2.67,3.24,25,211.8,235.1,17.0
11.40,-4.02,3.19,25,211.8,235.1,17.0
11.42,-3.55,3.03,25,211.8,235.1,17.0
11.45,-3.10,2.88,25,211.8,235.1,17.0
11.46,-2.65,2.73,25,211.8,235.1,17.0
11.44,-4.03,2.72,25,211.8,235.1,17.0
11.44,-3.56,2.56,25,211.8,235.1,17.0
11.46,-3.11,2.42,25,211.8,235.1,17.0
11.48,-2.67,2.28,25,211.8,235.1,17.0
11.41,-4.02,2.25,25,211.8,235.1,17.0
11.42,-3.56,2.10,25,211.8,235.1,17.0
11.43,-3.10,1.96,25,211.8,235.1,17.0
11.48,-2.68,1.84,25,211.8,235.1,17.0
11.42,-4.03,1.79,25,211.8,235.1,17.0
11.43,-3.56,1.65,25,211.8,235.1,17.0
11.44,-3.11,1.52,25,211.8,235.1,17.0
11.45,-2.67,1.39,25,211.8,235.1,17.0
11.43,-3.57,1.20,25,211.8,235.1,17.0
11.45,-3.12,1.08,25,211.8,235.1,17.0
11.43,-3.12,0.65,25,211.8,235.1,17.0
11.33,-3.10,0.21,25,211.8,235.1,17.0
11.39,-4.06,3.70,25,211.8,235.1,17.0
11.44,-3.60,3.52,25,211.8,235.1,17.0
11.46,-3.13,3.36,25,211.8,235.1,17.0
11.56,-2.70,3.24,25,211.8,235.1,17.0
11.40,-4.06,3.19,25,211.8,235.1,17.0
11.42,-3.59,3.03,25,211.8,235.1,17.0
11.44,-3.14,2.88,25,211.8,235.1,17.0
11.49,-2.70,2.74,25,211.8,235.1,17.0
11.42,-4.06,2.72,25,211.8,235.1,17.0
11.42,-3.60,2.56,25,211.8,235.1,17.0
11.46,-3.15,2.42,25,211.8,235.1,17.0
11.47,-2.70,2.28,25,211.8,235.1,17.0
11.41,-4.06,2.25,25,211.8,235.1,17.0
11.42,-3.60,2.10,25,211.8,235.1,17.0
11.43,-3.14,1.96,25,211.8,235.1,17.0
11.47,-2.71,1.84,25,211.8,235.1,17.0
11.42,-4.06,1.79,25,211.8,235.1,17.0
11.42,-3.60,1.65,25,211.8,235.1,17.0
11.41,-3.14,1.52,25,211.8,235.1,17.0
11.46,-2.71,1.40,25,211.8,235.1,17.0
11.42,-3.61,1.21,25,211.8,235.1,17.0
11.46,-3.16,1.08,25,211.8,235.1,17.0
11.42,-3.16,0.65,25,211.8,235.1,17.0
11.21,-3.10,0.21,25,211.8,235.1,17.0
11.39,-4.10,3.70,25,211.8,235.1,17.0
11.44,-3.64,3.53,25,211.8,235.1,17.0
11.48,-3.18,3.37,25,211.8,235.1,17.0
11.50,-2.72,3.23,25,211.8,235.1,17.0
11.41,-4.10,3.20,25,211.8,235.1,17.0
11.43,-3.63,3.03,25,211.8,235.1,17.0
11.44,-3.18,2.88,25,211.8,235.1,17.0
11.47,-2.73,2.74,25,211.8,235.1,17.0
11.42,-4.11,2.72,25,211.8,235.1,17.0
11.43,-3.64,2.56,25,211.8,235.1,17.0
11.47,-3.19,2.42,25,211.8,235.1,17.0
11.48,-2.74,2.29,25,211.8,235.1,17.0
11.41,-4.10,2.25,25,211.8,235.1,17.0
11.42,-3.63,2.10,25,211.8,235.1,17.0
11.43,-3.18,1.97,25,211.8,235.1,17.0
11.47,-2.75,1.84,25,211.8,235.1,17.0
11.41,-4.10,1.79,25,211.8,235.1,17.0
11.41,-3.64,1.65,25,211.8,235.1,17.0
11.42,-3.18,1.52,25,211.8,235.1,17.0
11.43,-2.74,1.39,25,211.8,235.1,17.0
11.41,-3.64,1.21,25,211.8,235.1,17.0
11.45,-3.20,1.08,25,211.8,235.1,17.0
11.41,-2.75,0.96,25,211.8,235.1,17.0
11.41,-3.19,0.65,25,211.8,235.1,17.0
11.38,-4.14,3.70,25,211.8,235.1,17.0
11.46,-3.68,3.54,25,211.8,235.1,17.0
11.50,-3.22,3.38,25,211.8,235.1,17.0
11.49,-2.76,3.22,25,211.8,235.1,17.0
11.38,-4.13,3.19,25,211.8,235.1,17.0
11.43,-3.67,3.04,25,211.8,235.1,17.0
11.44,-3.21,2.88,25,211.8,235.1,17.0
11.47,-2.77,2.74,25,211.8,235.1,17.0
11.42,-4.14,2.72,25,211.8,235.1,17.0
11.44,-3.68,2.57,25,211.8,235.1,17.0
11.46,-3.22,2.42,25,211.8,235.1,17.0
11.48,-2.78,2.29,25,211.8,235.1,17.0
11.42,-4.14,2.25,25,211.8,235.1,17.0
11.42,-3.67,2.11,25,211.8,235.1,17.0
11.43,-3.22,1.97,25,211.8,235.1,17.0
11.46,-2.78,1.84,25,211.8,235.1,17.0
11.42,-4.14,1.79,25,211.8,235.1,17.0
11.42,-3.68,1.65,25,211.8,235.1,17.0
11.41,-3.22,1.52,25,211.8,235.1,17.0
11.43,-2.78,1.39,25,211.8,235.1,17.0
11.32,-3.65,1.20,25,211.8,235.1,17.0
11.44,-3.23,1.08,25,211.8,235.1,17.0
11.43,-2.79,0.96,25,211.8,235.1,17.0
11.38,-4.18,3.70,25,211.8,235.1,17.0
11.44,-3.72,3.54,25,211.8,235.1,17.0
11.49,-3.25,3.38,25,211.8,235.1,17.0
11.46,-2.79,3.22,25,211.8,235.1,17.0
11.39,-4.18,3.20,25,211.8,235.1,17.0
11.43,-3.71,3.04,25,211.8,235.1,17.0
11.44,-3.25,2.89,25,211.8,235.1,17.0
11.46,-2.80,2.74,25,211.8,235.1,17.0
11.42,-4.18,2.73,25,211.8,235.1,17.0
11.45,-3.72,2.57,25,211.8,235.1,17.0
11.45,-3.26,2.42,25,211.8,235.1,17.0
11.48,-2.81,2.29,25,211.8,235.1,17.0
11.41,-4.18,2.26,25,211.8,235.1,17.0
11.42,-3.71,2.11,25,211.8,235.1,17.0
11.42,-3.25,1.97,25,211.8,235.1,17.0
11.46,-2.82,1.84,25,211.8,235.1,17.0
11.39,-4.17,1.79,25,211.8,235.1,17.0
11.41,-3.71,1.65,25,211.8,235.1,17.0
11.42,-3.26,1.52,25,211.8,235.1,17.0
11.42,-2.82,1.39,25,211.8,235.1,17.0
11.44,-3.27,1.09,25,211.8,235.1,17.0
11.40,-2.82,0.96,25,211.8,235.1,17.0
11.38,-4.22,3.71,25,211.8,235.1,17.0
11.44,-3.75,3.54,25,211.8,235.1,17.0
11.48,-3.29,3.38,25,211.8,235.1,17.0
11.46,-2.83,3.22,25,211.8,235.1,17.0
11.37,-4.21,3.20,25,211.8,235.1,17.0
11.43,-3.75,3.04,25,211.8,235.1,17.0
11.45,-3.29,2.89,25,211.8,235.1,17.0
11.45,-2.84,2.74,25,211.8,235.1,17.0
11.43,-4.23,2.73,25,211.8,235.1,17.0
11.45,-3.76,2.58,25,211.8,235.1,17.0
11.46,-3.30,2.43,25,211.8,235.1,17.0
11.48,-2.85,2.29,25,211.8,235.1,17.0
11.43,-4.23,2.26,25,211.8,235.1,17.0
11.43,-3.75,2.11,25,211.8,235.1,17.0
11.43,-3.29,1.97,25,211.8,235.1,17.0
11.45,-2.85,1.84,25,211.8,235.1,17.0
11.38,-4.21,1.79,25,211.8,235.1,17.0
11.40,-3.75,1.65,25,211.8,235.1,17.0
11.41,-3.30,1.52,25,211.8,235.1,17.0
11.42,-2.85,1.40,25,211.8,235.1,17.0
11.43,-3.30,1.09,25,211.8,235.1,17.0
11.42,-2.86,0.96,25,211.8,235.1,17.0
11.39,-4.26,3.72,25,211.8,235.1,17.0
11.43,-3.79,3.54,25,211.8,235.1,17.0
11.48,-3.33,3.38,25,211.8,235.1,17.0
11.46,-2.86,3.22,25,211.8,235.1,17.0
11.35,-4.24,3.20,25,211.8,235.1,17.0
11.43,-3.79,3.05,25,211.8,235.1,17.0
11.45,-3.33,2.89,25,211.8,235.1,17.0
11.44,-2.87,2.74,25,211.8,235.1,17.0
11.43,-4.27,2.74,25,211.8,235.1,17.0
11.44,-3.80,2.58,25,211.8,235.1,17.0
11.46,-3.34,2.43,25,211.8,235.1,17.0
11.49,-2.89,2.30,25,211.8,235.1,17.0
11.39,-4.25,2.26,25,211.8,235.1,17.0
11.42,-3.79,2.11,25,211.8,235.1,17.0
11.42,-3.33,1.97,25,211.8,235.1,17.0
11.46,-2.89,1.84,25,211.8,235.1,17.0
11.37,-4.25,1.79,25,211.8,235.1,17.0
11.40,-3.79,1.66,25,211.8,235.1,17.0
11.41,-3.33,1.52,25,211.8,235.1,17.0
11.43,-2.89,1.40,25,211.8,235.1,17.0
11.44,-3.35,1.09,25,211.8,235.1,17.0
11.42,-2.90,0.96,25,211.8,235.1,17.0
11.38,-4.30,3.72,25,211.8,235.1,17.0
11.43,-3.83,3.54,25,211.8,235.1,17.0
11.48,-3.37,3.39,25,211.8,235.1,17.0
11.45,-2.90,3.22,25,211.8,235.1,17.0
11.37,-4.29,3.21,25,211.8,235.1,17.0
11.42,-3.83,3.05,25,211.8,235.1,17.0
11.44,-3.37,2.89,25,211.8,235.1,17.0
11.43,-2.91,2.74,25,211.8,235.1,17.0
11.42,-4.30,2.74,25,211.8,235.1,17.0
11.44,-3.83,2.58,25,211.8,235.1,17.0
11.46,-3.38,2.43,25,211.8,235.1,17.0
11.50,-2.93,2.30,25,211.8,235.1,17.0
11.38,-4.29,2.26,25,211.8,235.1,17.0
11.41,-3.83,2.11,25,211.8,235.1,17.0
11.42,-3.37,1.97,25,211.8,235.1,17.0
11.45,-2.93,1.84,25,211.8,235.1,17.0
11.38,-4.29,1.80,25,211.8,235.1,17.0
11.40,-3.83,1.66,25,211.8,235.1,17.0
11.40,-3.37,1.52,25,211.8,235.1,17.0
11.42,-2.93,1.40,25,211.8,235.1,17.0
11.42,-3.38,1.09,25,211.8,235.1,17.0
11.43,-2.93,0.96,25,211.8,235.1,17.0
11.47,-2.95,0.54,25,211.8,235.1,17.0
11.38,-2.94,-0.33,25,211.8,235.1,17.0
11.38,-4.34,3.72,25,211.8,235.1,17.0
11.42,-3.86,3.54,25,211.8,235.1,17.0
11.47,-3.40,3.39,25,211.8,235.1,17.0
11.47,-2.94,3.23,25,211.8,235.1,17.0
11.39,-4.34,3.22,25,211.8,235.1,17.0
11.42,-3.86,3.05,25,211.8,235.1,17.0
11.43,-3.40,2.89,25,211.8,235.1,17.0
11.44,-2.95,2.75,25,211.8,235.1,17.0
11.40,-4.34,2.74,25,211.8,235.1,17.0
11.45,-3.87,2.58,25,211.8,235.1,17.0
11.46,-3.41,2.44,25,211.8,235.1,17.0
11.50,-2.97,2.30,25,211.8,235.1,17.0
11.38,-4.33,2.26,25,211.8,235.1,17.0
11.42,-3.87,2.12,25,211.8,235.1,17.0
11.44,-3.41,1.98,25,211.8,235.1,17.0
11.45,-2.97,1.84,25,211.8,235.1,17.0
11.40,-4.33,1.80,25,211.8,235.1,17.0
11.40,-3.87,1.66,25,211.8,235.1,17.0
11.40,-3.41,1.53,25,211.8,235.1,17.0
11.43,-2.97,1.40,25,211.8,235.1,17.0
11.40,-3.41,1.09,25,211.8,235.1,17.0
11.41,-2.97,0.96,25,211.8,235.1,17.0
11.46,-2.99,0.54,25,211.8,235.1,17.0
11.36,-4.37,3.72,25,211.8,235.1,17.0
11.41,-3.90,3.54,25,211.8,235.1,17.0
11.47,-3.44,3.39,25,211.8,235.1,17.0
11.48,-2.98,3.24,25,211.8,235.1,17.0
11.40,-4.38,3.22,25,211.8,235.1,17.0
11.41,-3.90,3.05,25,211.8,235.1,17.0
11.43,-3.44,2.90,25,211.8,235.1,17.0
11.44,-2.98,2.75,25,211.8,235.1,17.0
11.39,-4.37,2.73,25,211.8,235.1,17.0
11.44,-3.91,2.58,25,211.8,235.1,17.0
11.46,-3.45,2.44,25,211.8,235.1,17.0
11.51,-3.01,2.30,25,211.8,235.1,17.0
11.36,-4.36,2.26,25,211.8,235.1,17.0
11.40,-3.90,2.12,25,211.8,235.1,17.0
11.44,-3.45,1.98,25,211.8,235.1,17.0
11.44,-3.00,1.84,25,211.8,235.1,17.0
11.40,-4.37,1.80,25,211.8,235.1,17.0
11.40,-3.91,1.66,25,211.8,235.1,17.0
11.39,-3.44,1.52,25,211.8,235.1,17.0
11.42,-3.00,1.40,25,211.8,235.1,17.0
11.40,-3.45,1.09,25,211.8,235.1,17.0
11.40,-3.00,0.96,25,211.8,235.1,17.0
11.45,-3.02,0.54,25,211.8,235.1,17.0
11.35,-4.40,3.72,25,211.8,235.1,17.0
11.39,-3.93,3.54,25,211.8,235.1,17.0
11.45,-3.47,3.39,25,211.8,235.1,17.0
11.48,-3.02,3.24,25,211.8,235.1,17.0
11.41,-4.42,3.23,25,211.8,235.1,17.0
11.40,-3.93,3.05,25,211.8,235.1,17.0
11.43,-3.48,2.90,25,211.8,235.1,17.0
11.44,-3.02,2.75,25,211.8,235.1,17.0
11.40,-4.42,2.74,25,211.8,235.1,17.0
11.44,-3.95,2.59,25,211.8,235.1,17.0
11.46,-3.49,2.44,25,211.8,235.1,17.0
11.49,-3.04,2.30,25,211.8,235.1,17.0
11.36,-4.40,2.26,25,211.8,235.1,17.0
11.41,-3.94,2.12,25,211.8,235.1,17.0
11.43,-3.48,1.98,25,211.8,235.1,17.0
11.42,-3.03,1.84,25,211.8,235.1,17.0
11.38,-4.41,1.80,25,211.8,235.1,17.0
11.39,-3.94,1.66,25,211.8,235.1,17.0
11.38,-3.48,1.53,25,211.8,235.1,17.0
11.42,-3.04,1.40,25,211.8,235.1,17.0
