x,y,z,C,R,G,B
-2.80,4.46,-0.43,8,202.2,235.6,117.8
-2.97,4.37,-0.48,8,202.2,235.6,117.8
-2.67,3.63,-0.46,8,202.2,235.6,117.8
-2.69,4.28,-0.60,8,202.2,235.6,117.8
-2.61,3.84,-0.60,8,202.2,235.6,117.8
-2.74,3.73,-0.64,8,202.2,235.6,117.8
-2.66,4.62,1.63,8,202.2,235.6,117.8
-2.66,4.23,1.47,8,202.2,235.6,117.8
-2.64,3.88,1.33,8,202.2,235.6,117.8
-2.65,3.59,1.22,8,202.2,235.6,117.8
-2.63,4.57,1.39,8,202.2,235.6,117.8
-2.63,4.19,1.25,8,202.2,235.6,117.8
-2.63,3.87,1.14,8,202.2,235.6,117.8
-2.63,3.57,1.03,8,202.2,235.6,117.8
-2.63,4.57,1.18,8,202.2,235.6,117.8
-2.62,4.18,1.06,8,202.2,235.6,117.8
-2.61,3.85,0.95,8,202.2,235.6,117.8
-2.62,3.57,0.86,8,202.2,235.6,117.8
-2.62,4.54,0.97,8,202.2,235.6,117.8
-2.62,4.17,0.86,8,202.2,235.6,117.8
-2.61,3.84,0.77,8,202.2,235.6,117.8
-2.60,3.55,0.69,8,202.2,235.6,117.8
-2.61,4.52,0.77,8,202.2,235.6,117.8
-2.60,4.15,0.68,8,202.2,235.6,117.8
-2.60,3.83,0.59,8,202.2,235.6,117.8
-2.61,3.56,0.52,8,202.2,235.6,117.8
-2.61,4.53,0.58,8,202.2,235.6,117.8
-2.60,4.15,0.49,8,202.2,235.6,117.8
-2.60,3.83,0.42,8,202.2,235.6,117.8
-2.58,3.52,0.36,8,202.2,235.6,117.8
-2.57,4.46,0.38,8,202.2,235.6,117.8
-2.59,4.14,0.31,8,202.2,235.6,117.8
-2.58,3.80,0.25,8,202.2,235.6,117.8
-3.22,4.40,0.25,8,202.2,235.6,117.8
-2.92,5.08,0.22,8,202.2,235.6,117.8
-2.64,4.23,0.14,8,202.2,235.6,117.8
-2.63,3.89,0.08,8,202.2,235.6,117.8
-2.75,3.76,0.04,8,202.2,235.6,117.8
-3.46,6.02,0.00,8,202.2,235.6,117.8
-2.67,4.27,-0.05,8,202.2,235.6,117.8
-2.65,3.92,-0.09,8,202.2,235.6,117.8
-2.67,3.66,-0.13,8,202.2,235.6,117.8
-2.85,4.96,-0.21,8,202.2,235.6,117.8
-2.77,4.44,-0.24,8,202.2,235.6,117.8
-2.80,4.15,-0.28,8,202.2,235.6,117.8
-2.66,3.65,-0.29,8,202.2,235.6,117.8
-2.64,4.60,-0.38,8,202.2,235.6,117.8
-2.78,4.46,-0.43,8,202.2,235.6,117.8
-2.95,4.38,-0.48,8,202.2,235.6,117.8
-2.66,3.65,-0.46,8,202.2,235.6,117.8
-2.67,4.29,-0.60,8,202.2,235.6,117.8
-2.62,3.89,-0.60,8,202.2,235.6,117.8
-2.72,3.73,-0.64,8,202.2,235.6,117.8
-2.66,4.65,1.64,8,202.2,235.6,117.8
-2.65,4.25,1.47,8,202.2,235.6,117.8
-2.65,3.91,1.34,8,202.2,235.6,117.8
-2.65,3.62,1.22,8,202.2,235.6,117.8
-2.65,4.62,1.41,8,202.2,235.6,117.8
-2.62,4.21,1.26,8,202.2,235.6,117.8
-2.63,3.90,1.14,8,202.2,235.6,117.8
-2.63,3.59,1.04,8,202.2,235.6,117.8
-2.63,4.59,1.19,8,202.2,235.6,117.8
-2.62,4.21,1.06,8,202.2,235.6,117.8
-2.62,3.88,0.95,8,202.2,235.6,117.8
-2.62,3.59,0.86,8,202.2,235.6,117.8
-2.62,4.58,0.98,8,202.2,235.6,117.8
-2.61,4.20,0.87,8,202.2,235.6,117.8
-2.61,3.87,0.77,8,202.2,235.6,117.8
-2.62,3.59,0.69,8,202.2,235.6,117.8
-2.61,4.57,0.78,8,202.2,235.6,117.8
-2.61,4.20,0.68,8,202.2,235.6,117.8
-2.60,3.86,0.60,8,202.2,235.6,117.8
-2.61,3.59,0.53,8,202.2,235.6,117.8
-2.61,4.55,0.58,8,202.2,235.6,117.8
-2.59,4.17,0.49,8,202.2,235.6,117.8
-2.60,3.86,0.42,8,202.2,235.6,117.8
-2.59,3.56,0.36,8,202.2,235.6,117.8
-2.58,4.51,0.38,8,202.2,235.6,117.8
-2.59,4.17,0.32,8,202.2,235.6,117.8
-2.58,3.84,0.25,8,202.2,235.6,117.8
-3.21,4.42,0.25,8,202.2,235.6,117.8
-2.90,5.07,0.22,8,202.2,235.6,117.8
-2.66,4.29,0.14,8,202.2,235.6,117.8
-2.65,3.95,0.09,8,202.2,235.6,117.8
-2.74,3.77,0.04,8,202.2,235.6,117.8
-3.45,6.04,0.00,8,202.2,235.6,117.8
-2.66,4.29,-0.05,8,202.2,235.6,117.8
-2.67,3.98,-0.09,8,202.2,235.6,117.8
-2.66,3.66,-0.13,8,202.2,235.6,117.8
-2.84,4.98,-0.21,8,202.2,235.6,117.8
-2.76,4.45,-0.24,8,202.2,235.6,117.8
-2.80,4.17,-0.28,8,202.2,235.6,117.8
-2.65,3.65,-0.29,8,202.2,235.6,117.8
-2.77,4.47,-0.43,8,202.2,235.6,117.8
-2.94,4.38,-0.48,8,202.2,235.6,117.8
-2.65,3.66,-0.46,8,202.2,235.6,117.8
-2.64,4.26,-0.60,8,202.2,235.6,117.8
-2.61,3.90,-0.60,8,202.2,235.6,117.8
-2.69,3.72,-0.64,8,202.2,235.6,117.8
-2.66,4.68,1.64,8,202.2,235.6,117.8
-2.66,4.30,1.48,8,202.2,235.6,117.8
-2.65,3.94,1.35,8,202.2,235.6,117.8
-2.64,3.63,1.22,8,202.2,235.6,117.8
-2.65,4.66,1.41,8,202.2,235.6,117.8
-2.64,4.26,1.27,8,202.2,235.6,117.8
-2.63,3.92,1.15,8,202.2,235.6,117.8
-2.63,3.62,1.04,8,202.2,235.6,117.8
-2.63,4.63,1.19,8,202.2,235.6,117.8
-2.62,4.24,1.06,8,202.2,235.6,117.8
-2.62,3.90,0.96,8,202.2,235.6,117.8
-2.61,3.60,0.86,8,202.2,235.6,117.8
-2.62,4.61,0.98,8,202.2,235.6,117.8
-2.61,4.22,0.87,8,202.2,235.6,117.8
-2.61,3.89,0.78,8,202.2,235.6,117.8
-2.62,3.61,0.70,8,202.2,235.6,117.8
-2.61,4.60,0.78,8,202.2,235.6,117.8
-2.60,4.21,0.68,8,202.2,235.6,117.8
-2.60,3.89,0.60,8,202.2,235.6,117.8
-2.61,3.61,0.53,8,202.2,235.6,117.8
-2.61,4.59,0.58,8,202.2,235.6,117.8
-2.59,4.20,0.50,8,202.2,235.6,117.8
-2.61,3.89,0.43,8,202.2,235.6,117.8
-2.59,3.59,0.36,8,202.2,235.6,117.8
-2.60,4.58,0.39,8,202.2,235.6,117.8
-2.59,4.20,0.32,8,202.2,235.6,117.8
-2.59,3.87,0.25,8,202.2,235.6,117.8
-3.20,4.43,0.25,8,202.2,235.6,117.8
-2.88,5.07,0.22,8,202.2,235.6,117.8
-2.74,4.44,0.14,8,202.2,235.6,117.8
-2.65,3.97,0.09,8,202.2,235.6,117.8
-2.71,3.76,0.04,8,202.2,235.6,117.8
-2.88,5.08,0.00,8,202.2,235.6,117.8
-2.66,4.31,-0.05,8,202.2,235.6,117.8
-2.70,4.05,-0.09,8,202.2,235.6,117.8
-2.65,3.67,-0.13,8,202.2,235.6,117.8
-2.83,4.99,-0.21,8,202.2,235.6,117.8
-2.74,4.46,-0.24,8,202.2,235.6,117.8
-2.78,4.16,-0.28,8,202.2,235.6,117.8
-2.64,3.67,-0.29,8,202.2,235.6,117.8
-2.76,4.48,-0.43,8,202.2,235.6,117.8
-2.93,4.39,-0.48,8,202.2,235.6,117.8
-2.65,3.68,-0.46,8,202.2,235.6,117.8
-2.63,4.27,-0.60,8,202.2,235.6,117.8
-2.62,3.93,-0.61,8,202.2,235.6,117.8
-2.68,3.72,-0.64,8,202.2,235.6,117.8
-2.66,4.72,1.66,8,202.2,235.6,117.8
-2.66,4.33,1.49,8,202.2,235.6,117.8
-2.64,3.96,1.35,8,202.2,235.6,117.8
-2.65,3.66,1.23,8,202.2,235.6,117.8
-2.64,4.69,1.42,8,202.2,235.6,117.8
-2.64,4.29,1.27,8,202.2,235.6,117.8
-2.63,3.95,1.15,8,202.2,235.6,117.8
-2.63,3.64,1.04,8,202.2,235.6,117.8
-2.63,4.66,1.20,8,202.2,235.6,117.8
-2.62,4.27,1.07,8,202.2,235.6,117.8
-2.62,3.93,0.96,8,202.2,235.6,117.8
-2.61,3.63,0.87,8,202.2,235.6,117.8
-2.62,4.63,0.99,8,202.2,235.6,117.8
-2.61,4.25,0.87,8,202.2,235.6,117.8
-2.60,3.91,0.78,8,202.2,235.6,117.8
-2.61,3.63,0.70,8,202.2,235.6,117.8
-2.61,4.62,0.78,8,202.2,235.6,117.8
-2.61,4.24,0.69,8,202.2,235.6,117.8
-2.61,3.92,0.60,8,202.2,235.6,117.8
-2.61,3.63,0.53,8,202.2,235.6,117.8
-2.61,4.62,0.59,8,202.2,235.6,117.8
-2.59,4.23,0.50,8,202.2,235.6,117.8
-2.60,3.92,0.43,8,202.2,235.6,117.8
-2.59,3.60,0.36,8,202.2,235.6,117.8
-2.60,4.60,0.39,8,202.2,235.6,117.8
-2.58,4.21,0.32,8,202.2,235.6,117.8
-2.58,3.88,0.25,8,202.2,235.6,117.8
-3.17,4.42,0.25,8,202.2,235.6,117.8
-2.86,5.07,0.22,8,202.2,235.6,117.8
-3.46,5.65,0.18,8,202.2,235.6,117.8
-2.64,3.98,0.09,8,202.2,235.6,117.8
-2.70,3.76,0.04,8,202.2,235.6,117.8
-2.82,5.01,0.00,8,202.2,235.6,117.8
-2.65,4.33,-0.05,8,202.2,235.6,117.8
-2.81,4.23,-0.09,8,202.2,235.6,117.8
-2.64,3.68,-0.13,8,202.2,235.6,117.8
-2.81,4.99,-0.21,8,202.2,235.6,117.8
-2.73,4.47,-0.24,8,202.2,235.6,117.8
-2.91,4.39,-0.29,8,202.2,235.6,117.8
-2.64,3.68,-0.29,8,202.2,235.6,117.8
-2.74,4.49,-0.43,8,202.2,235.6,117.8
-2.92,4.42,-0.48,8,202.2,235.6,117.8
-2.65,3.70,-0.46,8,202.2,235.6,117.8
-2.64,4.33,-0.60,8,202.2,235.6,117.8
-2.62,3.96,-0.61,8,202.2,235.6,117.8
-2.67,3.73,-0.64,8,202.2,235.6,117.8
-2.66,4.75,1.67,8,202.2,235.6,117.8
-2.66,4.36,1.50,8,202.2,235.6,117.8
-2.65,3.99,1.35,8,202.2,235.6,117.8
-2.64,3.68,1.24,8,202.2,235.6,117.8
-2.64,4.71,1.42,8,202.2,235.6,117.8
-2.65,4.33,1.28,8,202.2,235.6,117.8
-2.63,3.97,1.16,8,202.2,235.6,117.8
-2.63,3.66,1.05,8,202.2,235.6,117.8
-2.63,4.69,1.21,8,202.2,235.6,117.8
-2.63,4.31,1.08,8,202.2,235.6,117.8
-2.62,3.95,0.96,8,202.2,235.6,117.8
-2.61,3.65,0.87,8,202.2,235.6,117.8
-2.62,4.67,0.99,8,202.2,235.6,117.8
-2.61,4.28,0.88,8,202.2,235.6,117.8
-2.60,3.93,0.78,8,202.2,235.6,117.8
-2.62,3.66,0.70,8,202.2,235.6,117.8
-2.61,4.65,0.79,8,202.2,235.6,117.8
-2.61,4.28,0.69,8,202.2,235.6,117.8
-2.60,3.94,0.60,8,202.2,235.6,117.8
-2.61,3.66,0.53,8,202.2,235.6,117.8
-2.61,4.65,0.59,8,202.2,235.6,117.8
-2.60,4.26,0.50,8,202.2,235.6,117.8
-2.60,3.93,0.43,8,202.2,235.6,117.8
-2.58,3.61,0.36,8,202.2,235.6,117.8
-2.59,4.63,0.39,8,202.2,235.6,117.8
-2.59,4.25,0.32,8,202.2,235.6,117.8
-2.60,3.93,0.26,8,202.2,235.6,117.8
-3.15,4.43,0.25,8,202.2,235.6,117.8
-2.84,5.07,0.22,8,202.2,235.6,117.8
-3.47,5.71,0.18,8,202.2,235.6,117.8
-2.65,4.01,0.09,8,202.2,235.6,117.8
-2.68,3.77,0.04,8,202.2,235.6,117.8
-2.81,5.02,0.00,8,202.2,235.6,117.8
-2.64,4.34,-0.05,8,202.2,235.6,117.8
-2.79,4.23,-0.09,8,202.2,235.6,117.8
-2.63,3.69,-0.13,8,202.2,235.6,117.8
-2.79,4.99,-0.21,8,202.2,235.6,117.8
-2.71,4.47,-0.24,8,202.2,235.6,117.8
-2.94,4.47,-0.29,8,202.2,235.6,117.8
-2.63,3.70,-0.29,8,202.2,235.6,117.8
-2.72,4.48,-0.43,8,202.2,235.6,117.8
-2.91,4.43,-0.49,8,202.2,235.6,117.8
-2.65,3.73,-0.46,8,202.2,235.6,117.8
-2.63,4.34,-0.60,8,202.2,235.6,117.8
-2.62,3.98,-0.61,8,202.2,235.6,117.8
-2.66,3.74,-0.64,8,202.2,235.6,117.8
-2.66,4.78,1.67,8,202.2,235.6,117.8
-2.66,4.38,1.51,8,202.2,235.6,117.8
-2.65,4.02,1.36,8,202.2,235.6,117.8
-2.65,3.70,1.24,8,202.2,235.6,117.8
-2.64,4.74,1.43,8,202.2,235.6,117.8
-2.65,4.36,1.29,8,202.2,235.6,117.8
-2.64,4.01,1.16,8,202.2,235.6,117.8
-2.62,3.68,1.05,8,202.2,235.6,117.8
-2.63,4.73,1.21,8,202.2,235.6,117.8
-2.62,4.32,1.08,8,202.2,235.6,117.8
-2.62,3.98,0.97,8,202.2,235.6,117.8
-2.63,3.69,0.88,8,202.2,235.6,117.8
-2.62,4.71,1.00,8,202.2,235.6,117.8
-2.61,4.30,0.88,8,202.2,235.6,117.8
-2.60,3.96,0.78,8,202.2,235.6,117.8
-2.61,3.67,0.70,8,202.2,235.6,117.8
-2.62,4.71,0.80,8,202.2,235.6,117.8
-2.61,4.31,0.69,8,202.2,235.6,117.8
-2.61,3.97,0.61,8,202.2,235.6,117.8
-2.61,3.68,0.54,8,202.2,235.6,117.8
-2.60,4.68,0.59,8,202.2,235.6,117.8
-2.59,4.29,0.50,8,202.2,235.6,117.8
-2.60,3.96,0.43,8,202.2,235.6,117.8
-2.56,3.61,0.36,8,202.2,235.6,117.8
-2.59,4.66,0.39,8,202.2,235.6,117.8
-2.59,4.27,0.32,8,202.2,235.6,117.8
-2.58,3.93,0.26,8,202.2,235.6,117.8
-3.13,4.41,0.24,8,202.2,235.6,117.8
-2.82,5.08,0.22,8,202.2,235.6,117.8
-3.47,5.74,0.18,8,202.2,235.6,117.8
-2.65,4.04,0.09,8,202.2,235.6,117.8
-2.67,3.77,0.04,8,202.2,235.6,117.8
-2.84,5.12,0.00,8,202.2,235.6,117.8
-2.63,4.36,-0.05,8,202.2,235.6,117.8
-2.78,4.25,-0.09,8,202.2,235.6,117.8
-2.62,3.70,-0.13,8,202.2,235.6,117.8
-2.76,4.97,-0.20,8,202.2,235.6,117.8
-2.69,4.46,-0.24,8,202.2,235.6,117.8
-2.92,4.47,-0.29,8,202.2,235.6,117.8
-2.62,3.71,-0.29,8,202.2,235.6,117.8
-2.69,4.47,-0.43,8,202.2,235.6,117.8
-2.89,4.43,-0.48,8,202.2,235.6,117.8
-2.63,3.73,-0.46,8,202.2,235.6,117.8
-2.62,4.36,-0.60,8,202.2,235.6,117.8
-2.60,3.99,-0.61,8,202.2,235.6,117.8
-2.65,3.75,-0.64,8,202.2,235.6,117.8
-2.66,4.83,1.68,8,202.2,235.6,117.8
-2.66,4.41,1.51,8,202.2,235.6,117.8
-2.66,4.06,1.37,8,202.2,235.6,117.8
-2.65,3.74,1.25,8,202.2,235.6,117.8
-2.64,4.79,1.44,8,202.2,235.6,117.8
-2.64,4.39,1.30,8,202.2,235.6,117.8
-2.64,4.04,1.17,8,202.2,235.6,117.8
-2.63,3.71,1.06,8,202.2,235.6,117.8
-2.63,4.77,1.22,8,202.2,235.6,117.8
-2.63,4.37,1.09,8,202.2,235.6,117.8
-2.62,4.01,0.97,8,202.2,235.6,117.8
-2.62,3.71,0.88,8,202.2,235.6,117.8
-2.63,4.75,1.01,8,202.2,235.6,117.8
-2.61,4.33,0.89,8,202.2,235.6,117.8
-2.61,4.00,0.79,8,202.2,235.6,117.8
-2.60,3.69,0.70,8,202.2,235.6,117.8
-2.61,4.73,0.80,8,202.2,235.6,117.8
-2.61,4.34,0.70,8,202.2,235.6,117.8
-2.60,3.99,0.61,8,202.2,235.6,117.8
-2.61,3.70,0.54,8,202.2,235.6,117.8
-2.61,4.72,0.60,8,202.2,235.6,117.8
-2.60,4.33,0.51,8,202.2,235.6,117.8
-2.60,3.99,0.44,8,202.2,235.6,117.8
-2.57,3.64,0.36,8,202.2,235.6,117.8
-2.59,4.69,0.40,8,202.2,235.6,117.8
-2.56,4.27,0.32,8,202.2,235.6,117.8
-2.57,3.95,0.26,8,202.2,235.6,117.8
-3.10,4.41,0.24,8,202.2,235.6,117.8
-2.81,5.09,0.22,8,202.2,235.6,117.8
-3.45,5.75,0.19,8,202.2,235.6,117.8
-2.66,4.09,0.09,8,202.2,235.6,117.8
-2.67,3.79,0.04,8,202.2,235.6,117.8
-3.30,5.98,0.00,8,202.2,235.6,117.8
-2.63,4.38,-0.05,8,202.2,235.6,117.8
-2.78,4.27,-0.09,8,202.2,235.6,117.8
-2.62,3.73,-0.13,8,202.2,235.6,117.8
-2.74,4.98,-0.20,8,202.2,235.6,117.8
-2.64,4.40,-0.23,8,202.2,235.6,117.8
-2.89,4.45,-0.29,8,202.2,235.6,117.8
-2.63,3.75,-0.30,8,202.2,235.6,117.8
-2.65,4.43,-0.42,8,202.2,235.6,117.8
-2.87,4.42,-0.48,8,202.2,235.6,117.8
-2.63,3.75,-0.46,8,202.2,235.6,117.8
-2.60,4.36,-0.60,8,202.2,235.6,117.8
-2.61,4.03,-0.62,8,202.2,235.6,117.8
-2.63,3.75,-0.63,8,202.2,235.6,117.8
-2.66,4.85,1.69,8,202.2,235.6,117.8
-2.65,4.43,1.52,8,202.2,235.6,117.8
-2.65,4.08,1.38,8,202.2,235.6,117.8
-2.65,3.76,1.26,8,202.2,235.6,117.8
-2.65,4.83,1.45,8,202.2,235.6,117.8
-2.64,4.42,1.30,8,202.2,235.6,117.8
-2.64,4.06,1.17,8,202.2,235.6,117.8
-2.62,3.73,1.06,8,202.2,235.6,117.8
-2.63,4.80,1.23,8,202.2,235.6,117.8
-2.63,4.40,1.10,8,202.2,235.6,117.8
-2.62,4.03,0.98,8,202.2,235.6,117.8
-2.62,3.73,0.88,8,202.2,235.6,117.8
-2.63,4.79,1.01,8,202.2,235.6,117.8
-2.61,4.37,0.89,8,202.2,235.6,117.8
-2.61,4.03,0.79,8,202.2,235.6,117.8
-2.60,3.71,0.71,8,202.2,235.6,117.8
-2.62,4.78,0.80,8,202.2,235.6,117.8
-2.60,4.36,0.70,8,202.2,235.6,117.8
-2.60,4.01,0.61,8,202.2,235.6,117.8
-2.60,3.72,0.54,8,202.2,235.6,117.8
-2.60,4.75,0.60,8,202.2,235.6,117.8
-2.60,4.36,0.51,8,202.2,235.6,117.8
-2.61,4.04,0.44,8,202.2,235.6,117.8
-2.57,3.67,0.37,8,202.2,235.6,117.8
-2.60,4.75,0.40,8,202.2,235.6,117.8
-2.60,4.02,0.26,8,202.2,235.6,117.8
-3.08,4.40,0.24,8,202.2,235.6,117.8
-2.80,5.11,0.22,8,202.2,235.6,117.8
-3.45,5.79,0.19,8,202.2,235.6,117.8
-3.47,6.33,0.00,8,202.2,235.6,117.8
-2.63,4.42,-0.05,8,202.2,235.6,117.8
-2.77,4.28,-0.09,8,202.2,235.6,117.8
-2.73,4.99,-0.20,8,202.2,235.6,117.8
-2.63,4.43,-0.23,8,202.2,235.6,117.8
-2.87,4.44,-0.29,8,202.2,235.6,117.8
-2.63,4.43,-0.42,8,202.2,235.6,117.8
-2.85,4.42,-0.48,8,202.2,235.6,117.8
-2.60,4.37,-0.60,8,202.2,235.6,117.8
-2.63,4.09,-0.63,8,202.2,235.6,117.8
-2.63,3.78,-0.64,8,202.2,235.6,117.8
-2.67,4.90,1.71,8,202.2,235.6,117.8
-2.66,4.48,1.53,8,202.2,235.6,117.8
-2.65,4.10,1.38,8,202.2,235.6,117.8
-2.65,3.78,1.26,8,202.2,235.6,117.8
-2.66,4.88,1.47,8,202.2,235.6,117.8
-2.64,4.44,1.31,8,202.2,235.6,117.8
-2.63,4.07,1.18,8,202.2,235.6,117.8
-2.64,3.77,1.07,8,202.2,235.6,117.8
-2.63,4.83,1.23,8,202.2,235.6,117.8
-2.63,4.43,1.10,8,202.2,235.6,117.8
-2.62,4.07,0.99,8,202.2,235.6,117.8
-2.62,3.75,0.89,8,202.2,235.6,117.8
-2.62,4.82,1.02,8,202.2,235.6,117.8
-2.62,4.42,0.90,8,202.2,235.6,117.8
-2.61,4.05,0.80,8,202.2,235.6,117.8
-2.61,3.74,0.71,8,202.2,235.6,117.8
-2.61,4.79,0.81,8,202.2,235.6,117.8
-2.61,4.40,0.71,8,202.2,235.6,117.8
-2.61,4.05,0.62,8,202.2,235.6,117.8
-2.60,3.73,0.54,8,202.2,235.6,117.8
-2.60,4.78,0.60,8,202.2,235.6,117.8
-2.60,4.39,0.51,8,202.2,235.6,117.8
-2.65,4.12,0.45,8,202.2,235.6,117.8
-2.60,4.78,0.40,8,202.2,235.6,117.8
-2.54,4.29,0.32,8,202.2,235.6,117.8
-2.52,3.92,0.25,8,202.2,235.6,117.8
-3.02,4.35,0.24,8,202.2,235.6,117.8
-2.87,5.28,0.22,8,202.2,235.6,117.8
-3.44,5.82,0.19,8,202.2,235.6,117.8
-3.46,6.37,0.00,8,202.2,235.6,117.8
-2.63,4.45,-0.05,8,202.2,235.6,117.8
-2.76,4.30,-0.09,8,202.2,235.6,117.8
-2.71,4.99,-0.20,8,202.2,235.6,117.8
-2.62,4.43,-0.23,8,202.2,235.6,117.8
-2.84,4.44,-0.29,8,202.2,235.6,117.8
-2.66,3.84,-0.30,8,202.2,235.6,117.8
-2.62,4.44,-0.42,8,202.2,235.6,117.8
-2.83,4.42,-0.48,8,202.2,235.6,117.8
-2.59,4.39,-0.61,8,202.2,235.6,117.8
-2.61,4.08,-0.62,8,202.2,235.6,117.8
-2.63,3.81,-0.64,8,202.2,235.6,117.8
-2.66,4.93,1.71,8,202.2,235.6,117.8
-2.66,4.51,1.54,8,202.2,235.6,117.8
-2.64,4.12,1.39,8,202.2,235.6,117.8
-2.65,3.81,1.27,8,202.2,235.6,117.8
-2.65,4.91,1.47,8,202.2,235.6,117.8
-2.64,4.47,1.31,8,202.2,235.6,117.8
-2.63,4.10,1.18,8,202.2,235.6,117.8
-2.64,3.80,1.08,8,202.2,235.6,117.8
-2.63,4.87,1.24,8,202.2,235.6,117.8
-2.63,4.46,1.11,8,202.2,235.6,117.8
-2.63,4.10,0.99,8,202.2,235.6,117.8
-2.62,3.78,0.89,8,202.2,235.6,117.8
-2.62,4.85,1.02,8,202.2,235.6,117.8
-2.61,4.44,0.90,8,202.2,235.6,117.8
-2.62,4.09,0.80,8,202.2,235.6,117.8
-2.61,3.77,0.72,8,202.2,235.6,117.8
-2.61,4.83,0.81,8,202.2,235.6,117.8
-2.61,4.43,0.71,8,202.2,235.6,117.8
-2.61,4.08,0.62,8,202.2,235.6,117.8
-2.61,3.77,0.54,8,202.2,235.6,117.8
-2.61,4.82,0.61,8,202.2,235.6,117.8
-2.60,4.42,0.52,8,202.2,235.6,117.8
-2.66,4.16,0.45,8,202.2,235.6,117.8
-2.61,4.83,0.41,8,202.2,235.6,117.8
-2.54,4.32,0.32,8,202.2,235.6,117.8
-2.52,3.94,0.26,8,202.2,235.6,117.8
-3.00,4.35,0.24,8,202.2,235.6,117.8
-3.10,5.75,0.24,8,202.2,235.6,117.8
-3.45,5.87,0.19,8,202.2,235.6,117.8
-3.46,6.41,0.00,8,202.2,235.6,117.8
-2.64,4.49,-0.05,8,202.2,235.6,117.8
-2.74,4.30,-0.09,8,202.2,235.6,117.8
-2.63,4.48,-0.24,8,202.2,235.6,117.8
-2.82,4.44,-0.29,8,202.2,235.6,117.8
-2.68,3.90,-0.31,8,202.2,235.6,117.8
-2.61,4.46,-0.42,8,202.2,235.6,117.8
-2.81,4.42,-0.48,8,202.2,235.6,117.8
-2.60,4.45,-0.61,8,202.2,235.6,117.8
-2.61,4.12,-0.63,8,202.2,235.6,117.8
-2.66,4.96,1.72,8,202.2,235.6,117.8
-2.66,4.54,1.55,8,202.2,235.6,117.8
-2.65,4.15,1.39,8,202.2,235.6,117.8
-2.65,3.83,1.27,8,202.2,235.6,117.8
-2.65,4.94,1.48,8,202.2,235.6,117.8
-2.64,4.52,1.32,8,202.2,235.6,117.8
-2.63,4.13,1.19,8,202.2,235.6,117.8
-2.64,3.83,1.08,8,202.2,235.6,117.8
-2.63,4.91,1.25,8,202.2,235.6,117.8
-2.63,4.49,1.11,8,202.2,235.6,117.8
-2.63,4.13,1.00,8,202.2,235.6,117.8
-2.62,3.80,0.90,8,202.2,235.6,117.8
-2.63,4.90,1.03,8,202.2,235.6,117.8
-2.61,4.46,0.91,8,202.2,235.6,117.8
-2.62,4.12,0.81,8,202.2,235.6,117.8
-2.61,3.80,0.72,8,202.2,235.6,117.8
-2.60,4.85,0.81,8,202.2,235.6,117.8
-2.61,4.46,0.71,8,202.2,235.6,117.8
-2.60,4.10,0.62,8,202.2,235.6,117.8
-2.61,3.79,0.55,8,202.2,235.6,117.8
-2.61,4.86,0.61,8,202.2,235.6,117.8
-2.60,4.46,0.52,8,202.2,235.6,117.8
-2.66,4.19,0.45,8,202.2,235.6,117.8
-2.60,4.85,0.41,8,202.2,235.6,117.8
-2.56,4.39,0.33,8,202.2,235.6,117.8
-2.51,3.96,0.26,8,202.2,235.6,117.8
-2.99,4.36,0.24,8,202.2,235.6,117.8
-3.13,5.83,0.25,8,202.2,235.6,117.8
-3.45,5.91,0.19,8,202.2,235.6,117.8
-3.45,6.45,0.00,8,202.2,235.6,117.8
-2.85,4.88,-0.05,8,202.2,235.6,117.8
-2.72,4.30,-0.09,8,202.2,235.6,117.8
-2.63,4.51,-0.24,8,202.2,235.6,117.8
-2.81,4.44,-0.29,8,202.2,235.6,117.8
-2.59,4.44,-0.42,8,202.2,235.6,117.8
-2.80,4.43,-0.48,8,202.2,235.6,117.8
-2.70,3.95,-0.48,8,202.2,235.6,117.8
-2.66,4.99,1.73,8,202.2,235.6,117.8
-2.66,4.57,1.55,8,202.2,235.6,117.8
-2.64,4.17,1.40,8,202.2,235.6,117.8
-2.65,3.85,1.27,8,202.2,235.6,117.8
-2.65,4.97,1.49,8,202.2,235.6,117.8
-2.64,4.54,1.33,8,202.2,235.6,117.8
-2.63,4.17,1.20,8,202.2,235.6,117.8
-2.64,3.85,1.09,8,202.2,235.6,117.8
-2.63,4.94,1.26,8,202.2,235.6,117.8
-2.62,4.51,1.11,8,202.2,235.6,117.8
-2.62,4.15,1.00,8,202.2,235.6,117.8
-2.62,3.83,0.90,8,202.2,235.6,117.8
-2.63,4.94,1.04,8,202.2,235.6,117.8
-2.62,4.50,0.91,8,202.2,235.6,117.8
-2.62,4.14,0.81,8,202.2,235.6,117.8
-2.61,3.82,0.72,8,202.2,235.6,117.8
-2.62,4.92,0.82,8,202.2,235.6,117.8
-2.61,4.50,0.72,8,202.2,235.6,117.8
-2.61,4.14,0.63,8,202.2,235.6,117.8
-2.60,3.81,0.55,8,202.2,235.6,117.8
-2.61,4.90,0.61,8,202.2,235.6,117.8
-2.61,4.49,0.52,8,202.2,235.6,117.8
-2.67,4.23,0.46,8,202.2,235.6,117.8
-2.59,4.87,0.41,8,202.2,235.6,117.8
-2.55,4.40,0.33,8,202.2,235.6,117.8
-2.51,3.98,0.26,8,202.2,235.6,117.8
-2.98,4.37,0.24,8,202.2,235.6,117.8
