x,y,z,C,R,G,B
-5.14,7.70,-0.42,12,11.5,41.6,68.3
-5.41,6.95,-0.57,12,11.5,41.6,68.3
-5.32,8.68,0.38,12,11.5,41.6,68.3
-5.19,7.23,-0.16,12,11.5,41.6,68.3
-5.44,7.03,-0.25,12,11.5,41.6,68.3
-5.11,8.35,-0.35,12,11.5,41.6,68.3
-5.16,7.77,-0.42,12,11.5,41.6,68.3
-5.16,7.20,-0.49,12,11.5,41.6,68.3
-5.38,6.96,-0.57,12,11.5,41.6,68.3
-5.36,8.81,0.38,12,11.5,41.6,68.3
-5.13,8.42,0.01,12,11.5,41.6,68.3
-5.16,7.82,-0.08,12,11.5,41.6,68.3
-5.17,7.26,-0.16,12,11.5,41.6,68.3
-5.41,7.04,-0.25,12,11.5,41.6,68.3
-5.08,8.36,-0.35,12,11.5,41.6,68.3
-5.14,7.80,-0.42,12,11.5,41.6,68.3
-5.15,7.24,-0.49,12,11.5,41.6,68.3
-5.37,6.99,-0.57,12,11.5,41.6,68.3
-5.67,9.37,0.41,12,11.5,41.6,68.3
-5.14,8.51,0.01,12,11.5,41.6,68.3
-4.96,7.57,-0.08,12,11.5,41.6,68.3
-5.18,7.32,-0.16,12,11.5,41.6,68.3
-5.39,7.06,-0.25,12,11.5,41.6,68.3
-5.07,8.40,-0.35,12,11.5,41.6,68.3
-5.14,7.85,-0.42,12,11.5,41.6,68.3
-5.17,7.31,-0.49,12,11.5,41.6,68.3
-5.34,6.99,-0.57,12,11.5,41.6,68.3
-5.65,9.41,0.41,12,11.5,41.6,68.3
-5.99,7.89,0.09,12,11.5,41.6,68.3
-5.10,8.50,0.01,12,11.5,41.6,68.3
-5.19,7.37,-0.16,12,11.5,41.6,68.3
-5.36,7.06,-0.25,12,11.5,41.6,68.3
-5.06,8.43,-0.35,12,11.5,41.6,68.3
-5.12,7.87,-0.43,12,11.5,41.6,68.3
-5.18,7.37,-0.50,12,11.5,41.6,68.3
-5.32,7.01,-0.57,12,11.5,41.6,68.3
-5.60,9.38,0.41,12,11.5,41.6,68.3
-5.94,7.86,0.09,12,11.5,41.6,68.3
-5.11,8.57,0.01,12,11.5,41.6,68.3
-5.17,7.39,-0.16,12,11.5,41.6,68.3
-5.34,7.08,-0.25,12,11.5,41.6,68.3
-5.11,8.58,-0.36,12,11.5,41.6,68.3
-5.19,8.03,-0.43,12,11.5,41.6,68.3
-5.17,7.41,-0.50,12,11.5,41.6,68.3
-5.29,7.02,-0.57,12,11.5,41.6,68.3
-5.55,9.38,0.41,12,11.5,41.6,68.3
-5.94,7.92,0.09,12,11.5,41.6,68.3
-5.04,8.52,0.01,12,11.5,41.6,68.3
-5.14,8.00,-0.09,12,11.5,41.6,68.3
-5.18,7.46,-0.17,12,11.5,41.6,68.3
-5.31,7.09,-0.25,12,11.5,41.6,68.3
-5.09,8.60,-0.36,12,11.5,41.6,68.3
-5.17,8.06,-0.43,12,11.5,41.6,68.3
-5.13,7.39,-0.49,12,11.5,41.6,68.3
-5.26,7.02,-0.57,12,11.5,41.6,68.3
-5.46,9.28,0.40,12,11.5,41.6,68.3
-5.91,7.92,0.09,12,11.5,41.6,68.3
-5.13,8.04,-0.09,12,11.5,41.6,68.3
-5.13,7.43,-0.16,12,11.5,41.6,68.3
-5.28,7.10,-0.25,12,11.5,41.6,68.3
-5.10,8.68,-0.36,12,11.5,41.6,68.3
-5.14,8.07,-0.43,12,11.5,41.6,68.3
-5.15,7.47,-0.50,12,11.5,41.6,68.3
-5.25,7.05,-0.57,12,11.5,41.6,68.3
-5.42,9.28,0.40,12,11.5,41.6,68.3
-5.84,7.88,0.09,12,11.5,41.6,68.3
-5.06,8.68,0.01,12,11.5,41.6,68.3
-5.13,8.09,-0.09,12,11.5,41.6,68.3
-5.09,7.42,-0.16,12,11.5,41.6,68.3
-5.25,7.10,-0.25,12,11.5,41.6,68.3
-5.01,8.60,-0.36,12,11.5,41.6,68.3
-5.12,8.08,-0.43,12,11.5,41.6,68.3
-5.14,7.50,-0.50,12,11.5,41.6,68.3
-5.22,7.06,-0.57,12,11.5,41.6,68.3
-5.33,9.18,0.39,12,11.5,41.6,68.3
-5.83,7.93,0.09,12,11.5,41.6,68.3
-5.09,8.78,0.01,12,11.5,41.6,68.3
-5.10,8.10,-0.09,12,11.5,41.6,68.3
-5.14,7.54,-0.17,12,11.5,41.6,68.3
-5.22,7.10,-0.25,12,11.5,41.6,68.3
-5.14,8.88,-0.37,12,11.5,41.6,68.3
-5.19,8.25,-0.44,12,11.5,41.6,68.3
-5.14,7.56,-0.50,12,11.5,41.6,68.3
-5.21,7.09,-0.57,12,11.5,41.6,68.3
-5.36,9.30,0.40,12,11.5,41.6,68.3
-5.32,8.51,0.28,12,11.5,41.6,68.3
-5.81,7.94,0.09,12,11.5,41.6,68.3
-5.09,8.15,-0.09,12,11.5,41.6,68.3
-5.08,7.51,-0.17,12,11.5,41.6,68.3
-5.21,7.13,-0.25,12,11.5,41.6,68.3
-5.12,8.91,-0.37,12,11.5,41.6,68.3
-5.12,8.20,-0.44,12,11.5,41.6,68.3
-5.17,7.65,-0.51,12,11.5,41.6,68.3
-5.18,7.10,-0.57,12,11.5,41.6,68.3
-5.38,8.67,0.28,12,11.5,41.6,68.3
-5.75,7.92,0.08,12,11.5,41.6,68.3
-5.10,8.92,0.01,12,11.5,41.6,68.3
-5.07,8.16,-0.09,12,11.5,41.6,68.3
-5.28,7.86,-0.17,12,11.5,41.6,68.3
-5.18,7.14,-0.25,12,11.5,41.6,68.3
-5.11,8.96,-0.37,12,11.5,41.6,68.3
-5.08,8.19,-0.44,12,11.5,41.6,68.3
-5.14,7.66,-0.51,12,11.5,41.6,68.3
-5.17,7.13,-0.57,12,11.5,41.6,68.3
-5.71,9.26,0.30,12,11.5,41.6,68.3
-5.69,7.88,0.08,12,11.5,41.6,68.3
-5.09,8.98,0.01,12,11.5,41.6,68.3
-5.30,7.93,-0.17,12,11.5,41.6,68.3
-5.17,7.16,-0.25,12,11.5,41.6,68.3
-5.09,8.99,-0.37,12,11.5,41.6,68.3
-5.05,8.19,-0.44,12,11.5,41.6,68.3
-5.12,7.68,-0.51,12,11.5,41.6,68.3
-5.18,7.19,-0.57,12,11.5,41.6,68.3
-5.72,9.35,0.30,12,11.5,41.6,68.3
-5.64,7.86,0.08,12,11.5,41.6,68.3
-5.07,9.01,0.01,12,11.5,41.6,68.3
-5.27,7.94,-0.17,12,11.5,41.6,68.3
-5.18,7.23,-0.25,12,11.5,41.6,68.3
-5.06,9.00,-0.37,12,11.5,41.6,68.3
-5.10,8.34,-0.44,12,11.5,41.6,68.3
-5.13,7.74,-0.51,12,11.5,41.6,68.3
-5.17,7.21,-0.57,12,11.5,41.6,68.3
-5.71,9.40,0.30,12,11.5,41.6,68.3
-5.55,7.79,0.08,12,11.5,41.6,68.3
-5.07,9.07,0.01,12,11.5,41.6,68.3
-5.06,8.31,-0.09,12,11.5,41.6,68.3
-5.17,7.84,-0.17,12,11.5,41.6,68.3
-5.16,7.24,-0.25,12,11.5,41.6,68.3
-5.12,9.17,-0.38,12,11.5,41.6,68.3
-5.08,8.36,-0.44,12,11.5,41.6,68.3
-5.15,7.83,-0.52,12,11.5,41.6,68.3
-5.19,7.29,-0.58,12,11.5,41.6,68.3
-5.67,9.39,0.30,12,11.5,41.6,68.3
-5.06,9.12,0.01,12,11.5,41.6,68.3
-5.06,8.38,-0.09,12,11.5,41.6,68.3
-5.15,7.86,-0.17,12,11.5,41.6,68.3
-5.13,7.26,-0.25,12,11.5,41.6,68.3
-5.03,9.08,-0.37,12,11.5,41.6,68.3
-5.09,8.44,-0.45,12,11.5,41.6,68.3
-5.14,7.86,-0.52,12,11.5,41.6,68.3
-5.16,7.30,-0.58,12,11.5,41.6,68.3
-5.64,9.40,0.30,12,11.5,41.6,68.3
-5.16,7.94,-0.17,12,11.5,41.6,68.3
-5.12,7.28,-0.25,12,11.5,41.6,68.3
-5.09,9.24,-0.38,12,11.5,41.6,68.3
-5.13,8.57,-0.45,12,11.5,41.6,68.3
-5.11,7.87,-0.52,12,11.5,41.6,68.3
-5.16,7.35,-0.58,12,11.5,41.6,68.3
-5.60,9.41,0.30,12,11.5,41.6,68.3
-5.31,8.22,0.18,12,11.5,41.6,68.3
-5.49,7.86,0.08,12,11.5,41.6,68.3
-5.08,9.28,0.01,12,11.5,41.6,68.3
-5.14,7.96,-0.17,12,11.5,41.6,68.3
-5.18,7.42,-0.25,12,11.5,41.6,68.3
-5.03,8.46,-0.45,12,11.5,41.6,68.3
-5.15,7.98,-0.52,12,11.5,41.6,68.3
-5.15,7.39,-0.58,12,11.5,41.6,68.3
-5.57,9.42,0.30,12,11.5,41.6,68.3
-5.47,7.88,0.08,12,11.5,41.6,68.3
-5.25,8.87,-0.09,12,11.5,41.6,68.3
-5.11,7.97,-0.17,12,11.5,41.6,68.3
-5.17,7.45,-0.25,12,11.5,41.6,68.3
-5.11,9.42,-0.39,12,11.5,41.6,68.3
-5.10,8.63,-0.45,12,11.5,41.6,68.3
-5.15,8.04,-0.53,12,11.5,41.6,68.3
-5.12,7.39,-0.58,12,11.5,41.6,68.3
-6.14,8.90,0.49,12,11.5,41.6,68.3
-5.53,9.42,0.30,12,11.5,41.6,68.3
-5.04,9.35,0.01,12,11.5,41.6,68.3
-5.04,8.58,-0.09,12,11.5,41.6,68.3
-5.10,8.00,-0.17,12,11.5,41.6,68.3
-5.33,7.74,-0.26,12,11.5,41.6,68.3
-5.12,9.50,-0.39,12,11.5,41.6,68.3
-5.07,8.65,-0.45,12,11.5,41.6,68.3
-5.14,8.07,-0.53,12,11.5,41.6,68.3
-5.16,7.50,-0.59,12,11.5,41.6,68.3
-6.04,8.81,0.48,12,11.5,41.6,68.3
-5.32,9.93,0.42,12,11.5,41.6,68.3
-5.47,9.38,0.30,12,11.5,41.6,68.3
-5.22,8.24,0.18,12,11.5,41.6,68.3
-5.05,9.44,0.01,12,11.5,41.6,68.3
-5.13,8.79,-0.09,12,11.5,41.6,68.3
-5.35,7.82,-0.26,12,11.5,41.6,68.3
-5.06,9.47,-0.39,12,11.5,41.6,68.3
-5.14,8.82,-0.46,12,11.5,41.6,68.3
-5.08,8.04,-0.52,12,11.5,41.6,68.3
-5.14,7.52,-0.59,12,11.5,41.6,68.3
-5.32,9.19,0.29,12,11.5,41.6,68.3
-5.17,9.73,0.01,12,11.5,41.6,68.3
-5.04,8.71,-0.09,12,11.5,41.6,68.3
-5.12,8.14,-0.18,12,11.5,41.6,68.3
-5.35,7.87,-0.27,12,11.5,41.6,68.3
-5.10,9.60,-0.39,12,11.5,41.6,68.3
-5.10,8.82,-0.46,12,11.5,41.6,68.3
-5.14,8.19,-0.53,12,11.5,41.6,68.3
-5.17,7.61,-0.59,12,11.5,41.6,68.3
-5.99,8.86,0.48,12,11.5,41.6,68.3
-5.29,9.19,0.29,12,11.5,41.6,68.3
-5.69,9.11,0.19,12,11.5,41.6,68.3
-5.09,8.85,-0.09,12,11.5,41.6,68.3
-5.07,8.13,-0.17,12,11.5,41.6,68.3
-5.32,7.87,-0.27,12,11.5,41.6,68.3
-5.10,8.89,-0.46,12,11.5,41.6,68.3
-5.09,8.17,-0.53,12,11.5,41.6,68.3
-5.11,7.57,-0.59,12,11.5,41.6,68.3
-5.15,8.29,0.18,12,11.5,41.6,68.3
-5.12,8.97,-0.09,12,11.5,41.6,68.3
-5.06,8.17,-0.18,12,11.5,41.6,68.3
-5.34,7.96,-0.27,12,11.5,41.6,68.3
-5.08,9.71,-0.39,12,11.5,41.6,68.3
-5.12,8.98,-0.47,12,11.5,41.6,68.3
-5.11,8.25,-0.53,12,11.5,41.6,68.3
-5.15,7.67,-0.60,12,11.5,41.6,68.3
-5.11,8.30,0.18,12,11.5,41.6,68.3
-5.08,8.96,-0.09,12,11.5,41.6,68.3
-5.09,8.27,-0.18,12,11.5,41.6,68.3
-5.32,7.98,-0.27,12,11.5,41.6,68.3
-5.06,9.75,-0.40,12,11.5,41.6,68.3
-5.07,8.95,-0.47,12,11.5,41.6,68.3
-5.07,8.25,-0.53,12,11.5,41.6,68.3
-5.14,7.72,-0.60,12,11.5,41.6,68.3
-5.08,8.31,0.18,12,11.5,41.6,68.3
-5.09,9.05,-0.09,12,11.5,41.6,68.3
-5.10,8.34,-0.18,12,11.5,41.6,68.3
-5.28,7.98,-0.27,12,11.5,41.6,68.3
-5.06,9.00,-0.47,12,11.5,41.6,68.3
-5.18,8.48,-0.55,12,11.5,41.6,68.3
-5.12,7.73,-0.60,12,11.5,41.6,68.3
-5.09,8.38,0.18,12,11.5,41.6,68.3
-5.10,9.14,-0.09,12,11.5,41.6,68.3
-5.08,8.37,-0.18,12,11.5,41.6,68.3
-5.24,7.97,-0.27,12,11.5,41.6,68.3
-5.02,9.81,-0.40,12,11.5,41.6,68.3
-5.12,9.17,-0.48,12,11.5,41.6,68.3
-5.11,8.42,-0.54,12,11.5,41.6,68.3
-5.12,7.79,-0.60,12,11.5,41.6,68.3
-5.71,8.73,0.47,12,11.5,41.6,68.3
-5.06,8.39,0.18,12,11.5,41.6,68.3
-5.20,10.24,0.01,12,11.5,41.6,68.3
-5.14,9.27,-0.10,12,11.5,41.6,68.3
-5.15,8.54,-0.18,12,11.5,41.6,68.3
-5.22,7.99,-0.27,12,11.5,41.6,68.3
-5.01,9.87,-0.40,12,11.5,41.6,68.3
-5.09,9.18,-0.48,12,11.5,41.6,68.3
-5.11,8.49,-0.54,12,11.5,41.6,68.3
-5.16,7.90,-0.61,12,11.5,41.6,68.3
-5.04,8.41,0.18,12,11.5,41.6,68.3
-5.23,8.05,0.08,12,11.5,41.6,68.3
-5.13,10.18,0.01,12,11.5,41.6,68.3
-5.11,8.53,-0.18,12,11.5,41.6,68.3
-5.18,7.98,-0.27,12,11.5,41.6,68.3
-5.05,10.03,-0.40,12,11.5,41.6,68.3
-5.16,9.37,-0.48,12,11.5,41.6,68.3
-5.10,8.52,-0.55,12,11.5,41.6,68.3
-5.12,7.89,-0.61,12,11.5,41.6,68.3
-5.68,8.80,0.47,12,11.5,41.6,68.3
-5.03,8.45,0.18,12,11.5,41.6,68.3
-5.20,8.06,0.08,12,11.5,41.6,68.3
-5.06,10.11,0.01,12,11.5,41.6,68.3
-5.04,8.48,-0.18,12,11.5,41.6,68.3
-5.14,7.97,-0.26,12,11.5,41.6,68.3
-5.13,10.27,-0.41,12,11.5,41.6,68.3
-5.09,9.33,-0.48,12,11.5,41.6,68.3
-5.12,8.62,-0.55,12,11.5,41.6,68.3
-5.17,8.02,-0.62,12,11.5,41.6,68.3
-5.53,8.63,0.46,12,11.5,41.6,68.3
-5.41,9.96,0.31,12,11.5,41.6,68.3
-5.01,8.48,0.18,12,11.5,41.6,68.3
-5.17,8.07,0.08,12,11.5,41.6,68.3
-5.10,9.41,-0.10,12,11.5,41.6,68.3
-5.08,8.61,-0.18,12,11.5,41.6,68.3
-5.11,10.30,-0.41,12,11.5,41.6,68.3
-5.02,9.27,-0.48,12,11.5,41.6,68.3
-5.11,8.66,-0.55,12,11.5,41.6,68.3
-5.14,8.04,-0.62,12,11.5,41.6,68.3
-5.32,9.06,0.19,12,11.5,41.6,68.3
-5.23,8.21,0.08,12,11.5,41.6,68.3
-5.10,8.69,-0.18,12,11.5,41.6,68.3
-5.09,10.34,-0.41,12,11.5,41.6,68.3
-5.05,9.39,-0.48,12,11.5,41.6,68.3
-5.12,8.74,-0.56,12,11.5,41.6,68.3
-5.11,8.05,-0.62,12,11.5,41.6,68.3
-5.28,9.06,0.19,12,11.5,41.6,68.3
-5.11,8.77,-0.19,12,11.5,41.6,68.3
-5.09,8.06,-0.27,12,11.5,41.6,68.3
-5.11,10.46,-0.42,12,11.5,41.6,68.3
-5.09,9.54,-0.49,12,11.5,41.6,68.3
-5.10,8.77,-0.56,12,11.5,41.6,68.3
-5.14,8.15,-0.62,12,11.5,41.6,68.3
-5.27,9.11,0.19,12,11.5,41.6,68.3
-5.19,8.26,0.08,12,11.5,41.6,68.3
-5.07,8.77,-0.18,12,11.5,41.6,68.3
-5.08,8.10,-0.27,12,11.5,41.6,68.3
-5.07,10.47,-0.42,12,11.5,41.6,68.3
-5.12,9.65,-0.49,12,11.5,41.6,68.3
-5.13,8.87,-0.56,12,11.5,41.6,68.3
-5.08,8.11,-0.62,12,11.5,41.6,68.3
-5.42,8.68,0.46,12,11.5,41.6,68.3
-5.15,8.26,0.08,12,11.5,41.6,68.3
-5.10,8.18,-0.27,12,11.5,41.6,68.3
-5.09,10.59,-0.42,12,11.5,41.6,68.3
-5.13,9.76,-0.50,12,11.5,41.6,68.3
-5.12,8.92,-0.57,12,11.5,41.6,68.3
-5.08,8.17,-0.62,12,11.5,41.6,68.3
-5.48,8.84,0.47,12,11.5,41.6,68.3
-5.23,10.00,0.31,12,11.5,41.6,68.3
-5.18,8.36,0.09,12,11.5,41.6,68.3
-5.14,9.82,-0.10,12,11.5,41.6,68.3
-5.10,8.95,-0.19,12,11.5,41.6,68.3
-5.10,8.25,-0.27,12,11.5,41.6,68.3
-5.11,10.71,-0.43,12,11.5,41.6,68.3
-5.05,9.68,-0.49,12,11.5,41.6,68.3
-5.13,9.02,-0.57,12,11.5,41.6,68.3
-5.14,8.31,-0.63,12,11.5,41.6,68.3
-5.29,10.19,0.32,12,11.5,41.6,68.3
-5.20,8.45,0.09,12,11.5,41.6,68.3
-5.08,8.26,-0.27,12,11.5,41.6,68.3
-5.07,10.72,-0.43,12,11.5,41.6,68.3
-5.11,9.86,-0.50,12,11.5,41.6,68.3
-5.12,9.05,-0.57,12,11.5,41.6,68.3
-5.13,8.36,-0.63,12,11.5,41.6,68.3
-5.21,8.52,0.09,12,11.5,41.6,68.3
-5.06,8.29,-0.27,12,11.5,41.6,68.3
-5.08,10.82,-0.43,12,11.5,41.6,68.3
-5.06,9.84,-0.50,12,11.5,41.6,68.3
-5.13,9.14,-0.58,12,11.5,41.6,68.3
-5.13,8.40,-0.64,12,11.5,41.6,68.3
-5.12,8.44,0.09,12,11.5,41.6,68.3
-5.09,9.95,-0.10,12,11.5,41.6,68.3
-5.09,9.12,-0.19,12,11.5,41.6,68.3
-5.02,8.27,-0.27,12,11.5,41.6,68.3
-5.16,11.08,-0.44,12,11.5,41.6,68.3
-5.10,9.99,-0.51,12,11.5,41.6,68.3
-5.14,9.22,-0.58,12,11.5,41.6,68.3
-5.09,8.40,-0.63,12,11.5,41.6,68.3
-5.08,10.02,-0.10,12,11.5,41.6,68.3
-5.07,9.15,-0.19,12,11.5,41.6,68.3
-5.05,8.38,-0.27,12,11.5,41.6,68.3
-5.07,10.98,-0.44,12,11.5,41.6,68.3
-5.10,10.05,-0.51,12,11.5,41.6,68.3
-5.13,9.27,-0.58,12,11.5,41.6,68.3
-5.11,8.49,-0.64,12,11.5,41.6,68.3
-5.36,8.95,0.47,12,11.5,41.6,68.3
-5.12,8.56,-0.28,12,11.5,41.6,68.3
-5.10,10.15,-0.51,12,11.5,41.6,68.3
-5.08,9.24,-0.58,12,11.5,41.6,68.3
-5.09,8.52,-0.64,12,11.5,41.6,68.3
-5.06,10.13,-0.10,12,11.5,41.6,68.3
-5.10,9.34,-0.19,12,11.5,41.6,68.3
-5.08,8.56,-0.28,12,11.5,41.6,68.3
-5.09,10.20,-0.52,12,11.5,41.6,68.3
-5.11,9.37,-0.59,12,11.5,41.6,68.3
-5.09,8.58,-0.64,12,11.5,41.6,68.3
-5.08,8.60,0.09,12,11.5,41.6,68.3
-5.13,10.35,-0.10,12,11.5,41.6,68.3
-5.09,8.63,-0.28,12,11.5,41.6,68.3
-5.09,10.27,-0.52,12,11.5,41.6,68.3
-5.13,9.48,-0.59,12,11.5,41.6,68.3
-5.07,8.61,-0.64,12,11.5,41.6,68.3
-5.44,9.28,0.49,12,11.5,41.6,68.3
-5.22,8.91,0.09,12,11.5,41.6,68.3
-5.08,10.33,-0.10,12,11.5,41.6,68.3
-5.10,8.71,-0.28,12,11.5,41.6,68.3
-5.13,10.44,-0.53,12,11.5,41.6,68.3
-5.09,9.48,-0.59,12,11.5,41.6,68.3
-5.14,8.79,-0.66,12,11.5,41.6,68.3
-5.39,9.25,0.48,12,11.5,41.6,68.3
-5.22,8.97,0.09,12,11.5,41.6,68.3
-5.09,10.43,-0.10,12,11.5,41.6,68.3
-5.13,8.83,-0.28,12,11.5,41.6,68.3
-5.09,10.44,-0.53,12,11.5,41.6,68.3
-5.07,9.50,-0.59,12,11.5,41.6,68.3
-5.15,8.86,-0.66,12,11.5,41.6,68.3
-5.18,8.96,0.09,12,11.5,41.6,68.3
-5.07,8.79,-0.28,12,11.5,41.6,68.3
-5.10,10.53,-0.53,12,11.5,41.6,68.3
-5.17,9.76,-0.61,12,11.5,41.6,68.3
-5.15,8.93,-0.67,12,11.5,41.6,68.3
-5.34,9.31,0.49,12,11.5,41.6,68.3
-5.15,8.97,0.09,12,11.5,41.6,68.3
-5.11,8.92,-0.29,12,11.5,41.6,68.3
-5.10,10.62,-0.53,12,11.5,41.6,68.3
-5.14,9.78,-0.61,12,11.5,41.6,68.3
-5.14,8.97,-0.67,12,11.5,41.6,68.3
-5.11,9.78,-0.20,12,11.5,41.6,68.3
-5.04,8.85,-0.28,12,11.5,41.6,68.3
-5.07,10.65,-0.53,12,11.5,41.6,68.3
-5.11,9.79,-0.61,12,11.5,41.6,68.3
-5.12,9.01,-0.67,12,11.5,41.6,68.3
-5.36,9.47,0.49,12,11.5,41.6,68.3
-5.09,9.81,-0.20,12,11.5,41.6,68.3
-5.08,10.75,-0.54,12,11.5,41.6,68.3
-5.11,9.87,-0.61,12,11.5,41.6,68.3
-5.13,9.09,-0.67,12,11.5,41.6,68.3
-5.28,10.24,0.21,12,11.5,41.6,68.3
-5.17,11.02,-0.11,12,11.5,41.6,68.3
-5.11,9.10,-0.29,12,11.5,41.6,68.3
-5.05,10.77,-0.54,12,11.5,41.6,68.3
-5.11,9.94,-0.61,12,11.5,41.6,68.3
-5.31,9.47,-0.70,12,11.5,41.6,68.3
-5.23,10.23,0.21,12,11.5,41.6,68.3
-5.19,11.14,-0.11,12,11.5,41.6,68.3
-5.16,11.09,-0.55,12,11.5,41.6,68.3
-5.11,10.02,-0.62,12,11.5,41.6,68.3
-5.19,11.23,-0.11,12,11.5,41.6,68.3
-5.14,9.29,-0.30,12,11.5,41.6,68.3
-5.11,10.09,-0.62,12,11.5,41.6,68.3
-5.09,11.11,-0.11,12,11.5,41.6,68.3
-5.09,10.12,-0.21,12,11.5,41.6,68.3
-5.14,10.23,-0.63,12,11.5,41.6,68.3
-5.10,10.23,-0.63,12,11.5,41.6,68.3
-5.25,10.60,-0.22,12,11.5,41.6,68.3
-5.10,9.42,-0.30,12,11.5,41.6,68.3
-5.08,10.27,-0.63,12,11.5,41.6,68.3
-5.31,10.80,-0.22,12,11.5,41.6,68.3
-5.09,9.47,-0.30,12,11.5,41.6,68.3
-5.08,10.34,-0.63,12,11.5,41.6,68.3
-5.27,10.80,-0.22,12,11.5,41.6,68.3
-5.11,9.58,-0.30,12,11.5,41.6,68.3
-5.04,10.36,-0.63,12,11.5,41.6,68.3
-5.21,10.76,-0.22,12,11.5,41.6,68.3
-5.08,10.51,-0.64,12,11.5,41.6,68.3
-5.19,10.81,-0.22,12,11.5,41.6,68.3
-5.09,10.62,-0.65,12,11.5,41.6,68.3
-5.12,10.75,-0.22,12,11.5,41.6,68.3
-5.06,9.71,-0.31,12,11.5,41.6,68.3
-5.06,10.65,-0.65,12,11.5,41.6,68.3
-5.14,10.87,-0.22,12,11.5,41.6,68.3
-5.02,9.70,-0.30,12,11.5,41.6,68.3
-5.12,10.86,-0.66,12,11.5,41.6,68.3
-5.04,9.81,-0.31,12,11.5,41.6,68.3
-5.08,9.96,-0.31,12,11.5,41.6,68.3
-5.16,11.19,-0.22,12,11.5,41.6,68.3
-4.97,9.83,-0.31,12,11.5,41.6,68.3
-5.11,10.27,-0.32,12,11.5,41.6,68.3
-5.12,10.36,-0.32,12,11.5,41.6,68.3
-5.12,10.43,-0.32,12,11.5,41.6,68.3
-5.14,10.55,-0.33,12,11.5,41.6,68.3
-5.12,10.60,-0.33,12,11.5,41.6,68.3
-5.13,10.71,-0.33,12,11.5,41.6,68.3
-5.12,10.76,-0.33,12,11.5,41.6,68.3
-5.09,10.79,-0.33,12,11.5,41.6,68.3
-5.10,10.90,-0.34,12,11.5,41.6,68.3
-4.51,9.58,-0.58,12,11.5,41.6,68.3
-4.66,9.08,-0.56,12,11.5,41.6,68.3
-5.33,9.58,-0.60,12,11.5,41.6,68.3
-5.63,9.41,-0.61,12,11.5,41.6,68.3
-5.36,8.88,0.52,12,11.5,41.6,68.3
-5.61,8.63,0.52,12,11.5,41.6,68.3
-5.03,6.71,0.12,12,11.5,41.6,68.3
-5.26,6.56,0.12,12,11.5,41.6,68.3
-5.36,7.16,-0.20,12,11.5,41.6,68.3
-5.39,6.73,-0.19,12,11.5,41.6,68.3
-5.72,6.67,-0.19,12,11.5,41.6,68.3
-5.17,9.23,-0.61,12,11.5,41.6,68.3
-5.52,8.50,-0.59,12,11.5,41.6,68.3
-5.14,7.33,-0.52,12,11.5,41.6,68.3
-5.32,7.09,-0.51,12,11.5,41.6,68.3
-5.27,6.56,-0.48,12,11.5,41.6,68.3
-5.77,6.71,-0.51,12,11.5,41.6,68.3
-6.30,6.38,-0.51,12,11.5,41.6,68.3
-15.95,25.62,3.34,13,47.5,119.4,164.6
-16.02,26.08,3.39,13,47.5,119.4,164.6
-15.93,26.12,3.38,13,47.5,119.4,164.6
-15.74,26.16,3.38,13,47.5,119.4,164.6
-15.50,25.94,3.34,13,47.5,119.4,164.6
-15.57,26.25,3.38,13,47.5,119.4,164.6
-15.50,26.31,3.38,13,47.5,119.4,164.6
-15.49,26.47,3.39,13,47.5,119.4,164.6
-15.41,26.53,3.39,13,47.5,119.4,164.6
-15.33,26.58,3.39,13,47.5,119.4,164.6
-14.81,26.04,3.31,13,47.5,119.4,164.6
-14.72,26.07,3.31,13,47.5,119.4,164.6
-14.68,26.19,3.32,13,47.5,119.4,164.6
-14.63,26.28,3.33,13,47.5,119.4,164.6
-14.62,26.46,3.34,13,47.5,119.4,164.6
-13.97,26.22,3.29,13,47.5,119.4,164.6
-13.83,26.15,3.27,13,47.5,119.4,164.6
-13.76,26.21,3.27,13,47.5,119.4,164.6
-13.64,26.18,3.27,13,47.5,119.4,164.6
-14.37,25.47,4.03,13,47.5,119.4,164.6
-13.56,26.23,3.27,13,47.5,119.4,164.6
-14.13,25.41,4.01,13,47.5,119.4,164.6
-14.09,25.52,4.02,13,47.5,119.4,164.6
-14.00,25.54,4.01,13,47.5,119.4,164.6
-13.85,25.45,4.00,13,47.5,119.4,164.6
-13.77,25.50,3.99,13,47.5,119.4,164.6
-14.83,25.56,3.79,13,47.5,119.4,164.6
-14.62,25.37,3.75,13,47.5,119.4,164.6
-14.63,25.57,3.77,13,47.5,119.4,164.6
-14.52,25.57,3.77,13,47.5,119.4,164.6
-14.45,25.62,3.77,13,47.5,119.4,164.6
-14.40,25.71,3.78,13,47.5,119.4,164.6
-14.29,25.71,3.77,13,47.5,119.4,164.6
-15.56,25.74,3.57,13,47.5,119.4,164.6
-14.28,25.88,3.79,13,47.5,119.4,164.6
-15.54,25.89,3.58,13,47.5,119.4,164.6
-14.14,25.81,3.77,13,47.5,119.4,164.6
-15.47,25.95,3.58,13,47.5,119.4,164.6
-13.96,25.67,3.74,13,47.5,119.4,164.6
-14.02,25.96,3.78,13,47.5,119.4,164.6
-15.30,26.03,3.58,13,47.5,119.4,164.6
-13.92,25.98,3.78,13,47.5,119.4,164.6
-13.81,25.95,3.77,13,47.5,119.4,164.6
